latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
34.20151,-116.99229,348.96,1.13,1.06,2024-09-12,2153,Aqua,MODIS,93,6.1NRT,305.98,62.91,D
34.2029,-116.9811,368.7,1.13,1.06,2024-09-12,2153,Aqua,MODIS,100,6.1NRT,310.39,125.71,D
34.20435,-116.96947,338.05,1.13,1.06,2024-09-12,2153,Aqua,MODIS,84,6.1NRT,298.42,41.37,D
34.18458,-116.97521,351.17,1.13,1.06,2024-09-12,2153,Aqua,MODIS,94,6.1NRT,299.23,69.9,D
34.15429,-117.01076,370.47,1.12,1.06,2024-09-12,2153,Aqua,MODIS,100,6.1NRT,305.07,127.43,D
38.34977,-121.11787,328.2,1,1,2024-09-12,2155,Aqua,MODIS,74,6.1NRT,311.53,10.72,D
39.48017,-121.43099,352.09,1,1,2024-09-12,2155,Aqua,MODIS,96,6.1NRT,312.48,54.85,D
39.48187,-121.41962,397.79,1,1,2024-09-12,2155,Aqua,MODIS,100,6.1NRT,317.9,229.9,D
39.48356,-121.40826,323.27,1,1,2024-09-12,2155,Aqua,MODIS,53,6.1NRT,305.86,11.24,D
39.47141,-121.42879,327.61,1,1,2024-09-12,2155,Aqua,MODIS,79,6.1NRT,309.8,13.94,D
39.47311,-121.41741,344.67,1,1,2024-09-12,2155,Aqua,MODIS,92,6.1NRT,310,40.86,D
38.96244,-121.84547,331.94,1.01,1.01,2024-09-12,2155,Aqua,MODIS,83,6.1NRT,309.54,25.11,D
36.84705,-118.73653,322.61,1.05,1.02,2024-09-12,2155,Aqua,MODIS,59,6.1NRT,304.92,13.46,D
37.87263,-120.89675,336.52,1,1,2024-09-12,2155,Aqua,MODIS,86,6.1NRT,306.65,28.1,D
37.87099,-120.90783,317.81,1,1,2024-09-12,2155,Aqua,MODIS,49,6.1NRT,304.82,6.2,D
38.84766,-115.4283,330.7,1.54,1.22,2024-09-12,2155,Aqua,MODIS,79,6.1NRT,301.34,43.13,D
38.341,-121.11573,335.12,1,1,2024-09-12,2155,Aqua,MODIS,75,6.1NRT,311.54,18.03,D
34.20111,-117.01883,309.81,1.23,1.1,2024-09-13,0523,Terra,MODIS,78,6.1NRT,287.39,15.18,N
34.15415,-116.99701,303.9,1.23,1.1,2024-09-13,0523,Terra,MODIS,57,6.1NRT,288.04,10.59,N
34.15282,-117.00896,311.17,1.23,1.1,2024-09-13,0523,Terra,MODIS,82,6.1NRT,288.55,17.19,N
34.20523,-116.98249,357.25,1.24,1.11,2024-09-13,0523,Terra,MODIS,100,6.1NRT,289.37,110.22,N
34.20391,-116.99418,324.9,1.24,1.1,2024-09-13,0523,Terra,MODIS,100,6.1NRT,287.05,32.05,N
34.1993,-117.03427,303.12,1.23,1.1,2024-09-13,0523,Terra,MODIS,48,6.1NRT,284.62,9.21,N
34.2085,-116.97665,319.3,1.24,1.11,2024-09-13,0523,Terra,MODIS,98,6.1NRT,284.21,26.72,N
34.20718,-116.98862,346.39,1.24,1.11,2024-09-13,0523,Terra,MODIS,100,6.1NRT,288.85,77.61,N
34.20294,-117.02718,314.92,1.23,1.1,2024-09-13,0523,Terra,MODIS,81,6.1NRT,286.41,19.31,N
34.3071,-117.67981,300.09,1.15,1.07,2024-09-13,0523,Terra,MODIS,15,6.1NRT,285.42,6.41,N
34.32952,-117.61644,305.75,1.16,1.07,2024-09-13,0523,Terra,MODIS,65,6.1NRT,284.8,10.6,N
34.32801,-117.62949,328.76,1.16,1.07,2024-09-13,0523,Terra,MODIS,100,6.1NRT,286.77,36.23,N
34.33747,-117.63078,302.51,1.16,1.07,2024-09-13,0523,Terra,MODIS,26,6.1NRT,284.88,7.78,N
34.32211,-117.76282,312.14,1.14,1.07,2024-09-13,0523,Terra,MODIS,84,6.1NRT,287.56,15.38,N
34.38824,-117.68877,312.75,1.15,1.07,2024-09-13,0523,Terra,MODIS,76,6.1NRT,286.94,15.57,N
34.38685,-117.70055,315.31,1.15,1.07,2024-09-13,0523,Terra,MODIS,91,6.1NRT,286.94,18.45,N
34.38541,-117.71262,307.84,1.15,1.07,2024-09-13,0523,Terra,MODIS,58,6.1NRT,286.26,11.16,N
34.3839,-117.72529,311.05,1.15,1.07,2024-09-13,0523,Terra,MODIS,82,6.1NRT,285.92,13.9,N
34.3824,-117.73777,307.87,1.15,1.07,2024-09-13,0523,Terra,MODIS,73,6.1NRT,285.99,11.42,N
34.38098,-117.74974,306.23,1.15,1.07,2024-09-13,0523,Terra,MODIS,67,6.1NRT,286.47,10.87,N
34.39773,-117.68972,316.89,1.15,1.07,2024-09-13,0523,Terra,MODIS,94,6.1NRT,286.76,19.9,N
34.40456,-117.67709,300.5,2.86,1.61,2024-09-13,0954,Aqua,MODIS,29,6.1NRT,285.55,27.74,N
34.39684,-117.70039,300.78,2.87,1.62,2024-09-13,0954,Aqua,MODIS,33,6.1NRT,285.13,29.2,N
34.20721,-117.01009,309.97,2.56,1.54,2024-09-13,0954,Aqua,MODIS,79,6.1NRT,288.14,47.17,N
34.20896,-117.03234,305.95,2.57,1.54,2024-09-13,0954,Aqua,MODIS,66,6.1NRT,284.14,36.91,N
34.28772,-117.7716,337.38,2.37,1.49,2024-09-13,1722,Terra,MODIS,86,6.1NRT,308.43,104.62,D
34.27712,-117.778,322.19,2.37,1.49,2024-09-13,1722,Terra,MODIS,26,6.1NRT,306.98,38.85,D
34.29017,-117.77547,342.78,2.37,1.49,2024-09-13,1722,Terra,MODIS,90,6.1NRT,309.02,135.81,D
34.39684,-117.67072,320.03,2.34,1.48,2024-09-13,1722,Terra,MODIS,29,6.1NRT,304.98,28.55,D
38.11078,-121.18978,313.7,3.92,1.84,2024-09-13,1900,Terra,MODIS,58,6.1NRT,301.75,37.2,D
34.38593,-117.67715,323.38,4.61,1.97,2024-09-13,2055,Aqua,MODIS,46,6.1NRT,302.99,123.36,D
34.38751,-117.68123,324.48,4.61,1.97,2024-09-13,2055,Aqua,MODIS,38,6.1NRT,303.02,122.29,D
34.38752,-117.73691,308.26,4.14,1.88,2024-09-14,0423,Terra,MODIS,74,6.1NRT,287.43,78.84,N
34.38226,-117.72713,308.26,4.14,1.88,2024-09-14,0423,Terra,MODIS,74,6.1NRT,287.14,78.33,N
34.38504,-117.73931,322.18,1.01,1.01,2024-09-14,1034,Aqua,MODIS,100,6.1NRT,287.68,21.45,N
34.38338,-117.72865,330.45,1.01,1.01,2024-09-14,1034,Aqua,MODIS,100,6.1NRT,287.17,30.94,N
34.14825,-117.01301,300.35,1.05,1.02,2024-09-14,1034,Aqua,MODIS,15,6.1NRT,288.56,5.61,N
34.38171,-117.71796,320.83,1.01,1.01,2024-09-14,1034,Aqua,MODIS,100,6.1NRT,286.87,20.26,N
34.37791,-117.75186,307.89,1.01,1.01,2024-09-14,1034,Aqua,MODIS,73,6.1NRT,286.72,10.2,N
34.20372,-117.01221,311.82,1.05,1.02,2024-09-14,1034,Aqua,MODIS,83,6.1NRT,287.96,13.94,N
34.20201,-117.00179,301.38,1.05,1.02,2024-09-14,1034,Aqua,MODIS,22,6.1NRT,287.35,6.44,N
34.15716,-117.0108,304.56,1.05,1.02,2024-09-14,1034,Aqua,MODIS,61,6.1NRT,289.02,8.3,N
34.29228,-117.78658,418.7,1.08,1.04,2024-09-14,1802,Terra,MODIS,100,6.1NRT,316.46,421.96,D
33.70873,-117.56335,330.74,1.12,1.05,2024-09-14,1802,Terra,MODIS,63,6.1NRT,307.44,26.71,D
32.55238,-115.15996,328.96,1.55,1.23,2024-09-14,1802,Terra,MODIS,74,6.1NRT,312.59,25.76,D
32.56036,-115.1637,332.66,1.55,1.23,2024-09-14,1802,Terra,MODIS,79,6.1NRT,312.21,35.04,D
34.29414,-117.79821,433.74,1.08,1.04,2024-09-14,1802,Terra,MODIS,100,6.1NRT,312.7,579.46,D
34.30134,-117.78454,359.46,1.08,1.04,2024-09-14,1802,Terra,MODIS,99,6.1NRT,300.61,86.11,D
34.30326,-117.79665,375.18,1.08,1.04,2024-09-14,1802,Terra,MODIS,100,6.1NRT,303.01,144.17,D
34.19172,-116.96232,348.9,1.17,1.08,2024-09-14,1802,Terra,MODIS,94,6.1NRT,300.12,66.47,D
34.30656,-117.64999,313.94,1.1,1.04,2024-09-14,1802,Terra,MODIS,39,6.1NRT,298.58,8.46,D
34.39678,-117.69184,329.29,1.09,1.04,2024-09-14,1802,Terra,MODIS,47,6.1NRT,300.15,21.71,D
35.07616,-119.26597,344.8,1,1,2024-09-14,1802,Terra,MODIS,91,6.1NRT,306.64,42.8,D
35.07774,-119.27665,334.56,1,1,2024-09-14,1802,Terra,MODIS,83,6.1NRT,305.27,25.52,D
36.24176,-119.19944,319.97,1,1,2024-09-14,1802,Terra,MODIS,47,6.1NRT,302.85,7.21,D
37.57791,-120.80732,316.26,1.06,1.03,2024-09-14,1802,Terra,MODIS,54,6.1NRT,303.89,6.24,D
34.21988,-116.96821,367.14,1.07,1.03,2024-09-14,2133,Aqua,MODIS,100,6.1NRT,304.11,109.44,D
34.39686,-117.75283,353.08,1.14,1.06,2024-09-14,2133,Aqua,MODIS,96,6.1NRT,302.12,73.83,D
34.21414,-117.00352,384.07,1.07,1.03,2024-09-14,2133,Aqua,MODIS,100,6.1NRT,314.74,174.41,D
34.21615,-116.99114,427.29,1.07,1.03,2024-09-14,2133,Aqua,MODIS,100,6.1NRT,324.02,495.02,D
34.20182,-116.96421,360.04,1.07,1.03,2024-09-14,2133,Aqua,MODIS,100,6.1NRT,304.08,86.77,D
34.19992,-116.97589,348.99,1.07,1.03,2024-09-14,2133,Aqua,MODIS,91,6.1NRT,309.75,56.34,D
34.2109,-116.9659,325.71,1.07,1.03,2024-09-14,2133,Aqua,MODIS,40,6.1NRT,299.67,17.59,D
34.21805,-116.97949,383.27,1.07,1.03,2024-09-14,2133,Aqua,MODIS,100,6.1NRT,312.24,173.56,D
32.62057,-115.5313,338.29,1.02,1.01,2024-09-14,2133,Aqua,MODIS,62,6.1NRT,316.49,18.48,D
34.39882,-117.74117,344.91,1.13,1.06,2024-09-14,2133,Aqua,MODIS,90,6.1NRT,301.13,52.35,D
34.40084,-117.7291,346.22,1.13,1.06,2024-09-14,2133,Aqua,MODIS,89,6.1NRT,301.46,53.61,D
34.39362,-117.71475,330.55,1.13,1.06,2024-09-14,2133,Aqua,MODIS,66,6.1NRT,300.82,22.95,D
34.39569,-117.70238,324.88,1.13,1.06,2024-09-14,2133,Aqua,MODIS,42,6.1NRT,303.23,14.4,D
34.30629,-117.79938,320.46,1.14,1.07,2024-09-14,2133,Aqua,MODIS,35,6.1NRT,304.54,12.28,D
34.2251,-116.99371,337.16,1.07,1.03,2024-09-14,2133,Aqua,MODIS,38,6.1NRT,299.03,32.84,D
39.44478,-121.96748,355.15,1.49,1.2,2024-09-14,2138,Aqua,MODIS,97,6.1NRT,313.51,114.63,D
39.45836,-121.95435,317.76,1.48,1.2,2024-09-14,2138,Aqua,MODIS,38,6.1NRT,304.13,10.46,D
39.45518,-121.97092,404.69,1.49,1.2,2024-09-14,2138,Aqua,MODIS,100,6.1NRT,313.41,487.9,D
39.452,-121.9875,337.16,1.49,1.21,2024-09-14,2138,Aqua,MODIS,76,6.1NRT,304.35,52.83,D
39.44899,-121.97562,385.23,1.49,1.2,2024-09-14,2138,Aqua,MODIS,100,6.1NRT,317.35,298.22,D
39.45226,-121.95909,366,1.48,1.2,2024-09-14,2138,Aqua,MODIS,100,6.1NRT,310.65,168.38,D
34.38182,-117.74069,303.17,1.06,1.03,2024-09-15,0504,Terra,MODIS,45,6.1NRT,286.07,6.95,N
34.20986,-116.98344,316.39,1.02,1.01,2024-09-15,0504,Terra,MODIS,93,6.1NRT,285.89,16.23,N
34.2049,-117.01673,307.42,1.02,1.01,2024-09-15,0504,Terra,MODIS,71,6.1NRT,288.73,9.5,N
34.38691,-117.70785,304.78,1.06,1.03,2024-09-15,0504,Terra,MODIS,62,6.1NRT,285.94,8.24,N
34.38521,-117.7188,322.86,1.06,1.03,2024-09-15,0504,Terra,MODIS,100,6.1NRT,287.44,23.42,N
34.38354,-117.72962,327.75,1.06,1.03,2024-09-15,0504,Terra,MODIS,100,6.1NRT,286.76,29.17,N
34.39071,-117.74331,356.27,1.06,1.03,2024-09-15,0504,Terra,MODIS,100,6.1NRT,293.73,84.82,N
34.38898,-117.75448,340.58,1.06,1.03,2024-09-15,0504,Terra,MODIS,100,6.1NRT,291.13,49.63,N
35.61363,-119.63971,308.97,1.21,1.09,2024-09-15,0504,Terra,MODIS,76,6.1NRT,294.68,10.42,N
35.61143,-119.65259,322.82,1.21,1.09,2024-09-15,0504,Terra,MODIS,100,6.1NRT,295.49,26.02,N
34.23005,-116.97104,320.83,2.44,1.51,2024-09-15,2214,Aqua,MODIS,49,6.1NRT,292.96,53.2,D
34.20643,-116.98781,341.65,2.43,1.5,2024-09-15,2214,Aqua,MODIS,87,6.1NRT,308.87,141.85,D
34.2216,-116.96604,401.18,2.44,1.51,2024-09-15,2214,Aqua,MODIS,100,6.1NRT,301.77,931.42,D
34.21966,-116.98984,353.9,2.43,1.5,2024-09-15,2214,Aqua,MODIS,96,6.1NRT,305.24,233.11,D
34.22836,-116.99337,326.17,2.43,1.5,2024-09-15,2214,Aqua,MODIS,68,6.1NRT,296.45,71.69,D
34.20825,-116.9651,387.82,2.44,1.51,2024-09-15,2214,Aqua,MODIS,100,6.1NRT,304.92,668.15,D
34.20797,-116.95589,308.16,2.8,1.6,2024-09-16,0544,Terra,MODIS,63,6.1NRT,281.63,48.16,N
34.20605,-116.98323,309.74,2.79,1.6,2024-09-16,0544,Terra,MODIS,78,6.1NRT,282.34,53.34,N
34.1985,-116.95824,322.55,2.8,1.6,2024-09-16,0544,Terra,MODIS,100,6.1NRT,284.28,101.03,N
34.38095,-117.75127,304.09,1.27,1.12,2024-09-16,1017,Aqua,MODIS,58,6.1NRT,281.1,13.8,N
36.35575,-119.20912,309.29,1.37,1.16,2024-09-16,1743,Terra,MODIS,17,6.1NRT,290.92,5.3,D
32.5891,-115.01584,327.83,1.01,1.01,2024-09-16,1745,Terra,MODIS,73,6.1NRT,308.22,14.44,D
32.59069,-115.02632,330.46,1.01,1.01,2024-09-16,1745,Terra,MODIS,77,6.1NRT,308.73,17.55,D
32.53216,-115.0163,328.11,1.5,1.21,2024-09-16,2116,Aqua,MODIS,66,6.1NRT,315.67,16.67,D
32.68857,-114.94153,337.16,1.47,1.2,2024-09-16,2116,Aqua,MODIS,81,6.1NRT,317.32,34.88,D
32.68575,-114.95667,341.27,1.47,1.2,2024-09-16,2116,Aqua,MODIS,86,6.1NRT,315.06,47.46,D
38.96461,-122.03947,315.5,2.84,1.61,2024-09-16,2118,Aqua,MODIS,71,6.1NRT,294.76,45.64,D
32.62967,-115.0168,313.16,1.33,1.14,2024-09-17,0444,Terra,MODIS,86,6.1NRT,292.16,18.82,N
32.63203,-115.00315,306.56,1.33,1.14,2024-09-17,0444,Terra,MODIS,68,6.1NRT,292.1,11.6,N
39.93458,-122.31939,312,1.04,1.02,2024-09-17,1824,Terra,MODIS,71,6.1NRT,296.29,7.22,D
38.71796,-121.80501,335.54,1.1,1.05,2024-09-17,1824,Terra,MODIS,89,6.1NRT,295.71,35.13,D
38.95978,-122.03183,342.65,1.08,1.04,2024-09-17,1824,Terra,MODIS,92,6.1NRT,298.92,47.35,D
39.93274,-122.3076,315.16,1.04,1.02,2024-09-17,1824,Terra,MODIS,75,6.1NRT,295.63,10.46,D
38.95784,-122.01979,326.32,1.08,1.04,2024-09-17,1824,Terra,MODIS,82,6.1NRT,297.23,21.25,D
38.71595,-121.79277,350.81,1.1,1.05,2024-09-17,1824,Terra,MODIS,96,6.1NRT,298.14,66.73,D
38.25134,-121.52785,310.27,1.14,1.06,2024-09-17,1824,Terra,MODIS,36,6.1NRT,295.21,6.31,D
38.18068,-121.17322,334.97,1.18,1.08,2024-09-17,1824,Terra,MODIS,89,6.1NRT,297.64,37.36,D
38.17842,-121.16022,352,1.18,1.08,2024-09-17,1824,Terra,MODIS,97,6.1NRT,296.2,77.48,D
38.18175,-121.38044,321.23,1.16,1.07,2024-09-17,1824,Terra,MODIS,78,6.1NRT,295.99,16.69,D
38.16875,-121.30373,315.04,1.17,1.07,2024-09-17,1824,Terra,MODIS,72,6.1NRT,295.16,10.18,D
38.16656,-121.29089,320.42,1.17,1.08,2024-09-17,1824,Terra,MODIS,78,6.1NRT,294.79,15.9,D
38.07701,-121.05697,312.26,1.2,1.09,2024-09-17,1824,Terra,MODIS,48,6.1NRT,296.45,8.38,D
37.5248,-120.57366,323.95,1.29,1.13,2024-09-17,1824,Terra,MODIS,81,6.1NRT,296.81,26.15,D
37.52227,-120.55964,322.66,1.29,1.13,2024-09-17,1824,Terra,MODIS,80,6.1NRT,296.55,24.28,D
37.08365,-120.31728,316.08,1.35,1.15,2024-09-17,1824,Terra,MODIS,57,6.1NRT,298.51,10.92,D
37.05302,-120.31631,313.66,1.35,1.15,2024-09-17,1824,Terra,MODIS,66,6.1NRT,297.21,10.6,D
37.05038,-120.3017,322.43,1.35,1.15,2024-09-17,1824,Terra,MODIS,78,6.1NRT,295.98,23.28,D
36.957,-119.96696,314.99,1.42,1.18,2024-09-17,1824,Terra,MODIS,44,6.1NRT,300.48,10.47,D
36.95416,-119.9517,320.75,1.42,1.18,2024-09-17,1824,Terra,MODIS,71,6.1NRT,300.36,18.76,D
32.66479,-115.04606,324.81,3.68,1.8,2024-09-17,1824,Terra,MODIS,74,6.1NRT,306.62,73.43,D
36.45961,-119.70306,317.81,1.05,1.02,2024-09-17,2157,Aqua,MODIS,44,6.1NRT,301.36,7.5,D
37.07223,-120.2884,314.91,1.03,1.01,2024-09-17,2157,Aqua,MODIS,64,6.1NRT,299.96,5.17,D
38.73557,-121.7921,312.2,1,1,2024-09-17,2159,Aqua,MODIS,59,6.1NRT,286.22,8.02,D
38.73395,-121.80331,338.17,1,1,2024-09-17,2159,Aqua,MODIS,90,6.1NRT,283.51,38.17,D
37.53997,-120.57033,318.63,1.02,1.01,2024-09-17,2159,Aqua,MODIS,72,6.1NRT,301.88,8.8,D
37.57269,-120.87296,313.32,1.01,1,2024-09-17,2159,Aqua,MODIS,62,6.1NRT,296.73,4.83,D
32.59568,-115.31084,300.77,1.72,1.29,2024-09-18,0523,Terra,MODIS,33,6.1NRT,288.71,10.96,N
32.58542,-114.7922,334.52,1.24,1.11,2024-09-18,1726,Terra,MODIS,81,6.1NRT,311.08,29.38,D
32.5839,-114.77925,327.85,1.24,1.11,2024-09-18,1726,Terra,MODIS,72,6.1NRT,310.81,16.53,D
39.27904,-121.59258,314.82,1.07,1.03,2024-09-19,1804,Terra,MODIS,69,6.1NRT,299.1,8.83,D
39.21901,-121.62382,309.65,1.07,1.03,2024-09-19,1804,Terra,MODIS,23,6.1NRT,296.15,4.14,D
39.26651,-122.00516,317.85,1.1,1.05,2024-09-19,1804,Terra,MODIS,48,6.1NRT,299.95,11.31,D
39.22054,-121.63595,322.72,1.07,1.03,2024-09-19,1804,Terra,MODIS,78,6.1NRT,298.8,16.78,D
38.19586,-121.26137,323.16,1.03,1.02,2024-09-19,1806,Terra,MODIS,79,6.1NRT,300.45,13.8,D
38.16488,-121.37444,319.36,1.04,1.02,2024-09-19,1806,Terra,MODIS,75,6.1NRT,301.22,9.99,D
38.10373,-121.19284,314.35,1.03,1.01,2024-09-19,1806,Terra,MODIS,59,6.1NRT,300.88,5.35,D
37.30911,-120.38206,324.87,1,1,2024-09-19,1806,Terra,MODIS,80,6.1NRT,298.52,17.33,D
36.91094,-119.99802,317.84,1,1,2024-09-19,1806,Terra,MODIS,72,6.1NRT,296.97,9.87,D
32.52107,-114.87595,321.01,1.92,1.35,2024-09-19,1806,Terra,MODIS,55,6.1NRT,305.1,16.92,D
32.53279,-114.87273,323.26,1.92,1.35,2024-09-19,1806,Terra,MODIS,67,6.1NRT,306.17,23.02,D
35.0099,-118.89957,331.69,1.07,1.03,2024-09-19,1806,Terra,MODIS,82,6.1NRT,302.91,24.34,D
35.01173,-118.91091,318.01,1.07,1.03,2024-09-19,1806,Terra,MODIS,41,6.1NRT,303.8,7.73,D
35.44584,-119.30719,316.48,1.04,1.02,2024-09-19,1806,Terra,MODIS,55,6.1NRT,299.46,8.54,D
38.30632,-121.11945,336.73,1.03,1.01,2024-09-19,1806,Terra,MODIS,89,6.1NRT,304.24,29.13,D
38.29742,-121.12133,322.71,1.03,1.01,2024-09-19,1806,Terra,MODIS,56,6.1NRT,303.4,11.94,D
38.17036,-121.20763,313.39,1.03,1.01,2024-09-19,1806,Terra,MODIS,66,6.1NRT,299.55,4.62,D
37.1138,-120.87646,318.24,1.27,1.12,2024-09-19,2140,Aqua,MODIS,58,6.1NRT,302.1,10.14,D
38.52201,-121.90811,323.76,1.35,1.15,2024-09-19,2140,Aqua,MODIS,75,6.1NRT,306.94,15.64,D
38.96794,-122.02924,327.12,1.34,1.15,2024-09-19,2140,Aqua,MODIS,81,6.1NRT,305.93,24.83,D
38.96515,-122.04404,337.42,1.34,1.15,2024-09-19,2140,Aqua,MODIS,89,6.1NRT,306.52,45.8,D
39.20416,-121.64698,318.58,1.27,1.12,2024-09-19,2142,Aqua,MODIS,73,6.1NRT,302.33,11.85,D
37.62656,-120.91953,314.82,1.15,1.07,2024-09-20,0508,Terra,MODIS,90,6.1NRT,290.61,15.96,N
37.61727,-120.91709,307.95,1.15,1.07,2024-09-20,0508,Terra,MODIS,73,6.1NRT,290.37,10.14,N
38.95962,-122.04949,316.54,2.06,1.4,2024-09-20,1845,Terra,MODIS,72,6.1NRT,301.16,22.33,D
38.51336,-121.90862,332.22,2.15,1.43,2024-09-20,1845,Terra,MODIS,86,6.1NRT,302.76,75.31,D
38.50826,-121.88515,322.74,2.16,1.43,2024-09-20,1845,Terra,MODIS,79,6.1NRT,304.24,40.01,D
38.50777,-121.89213,327.82,2.16,1.43,2024-09-20,1845,Terra,MODIS,84,6.1NRT,304.03,54.92,D
38.51273,-121.91564,324.55,2.15,1.43,2024-09-20,1845,Terra,MODIS,81,6.1NRT,302.76,43.92,D
38.95479,-122.02672,323.69,2.07,1.4,2024-09-20,1845,Terra,MODIS,80,6.1NRT,301.87,42.73,D
39.03209,-121.5088,316.59,2.21,1.44,2024-09-20,1845,Terra,MODIS,72,6.1NRT,298.93,28.07,D
39.30694,-121.63305,318.33,1.77,1.3,2024-09-21,1747,Terra,MODIS,73,6.1NRT,297.77,24.39,D
36.34112,-119.21573,345.24,1.2,1.09,2024-09-21,1749,Terra,MODIS,92,6.1NRT,304.85,56.08,D
36.33958,-119.20265,334.02,1.2,1.09,2024-09-21,1749,Terra,MODIS,84,6.1NRT,303.87,32.41,D
36.3315,-119.21738,339.69,1.2,1.09,2024-09-21,1749,Terra,MODIS,89,6.1NRT,303.78,43.11,D
36.32997,-119.20431,331.78,1.2,1.09,2024-09-21,1749,Terra,MODIS,82,6.1NRT,303.67,27.95,D
32.59392,-115.08504,324.1,1.07,1.03,2024-09-21,1749,Terra,MODIS,62,6.1NRT,309.2,9.44,D
38.02287,-121.13097,317.86,1.59,1.24,2024-09-21,1749,Terra,MODIS,71,6.1NRT,296.63,20.44,D
38.02154,-121.1373,317.77,1.59,1.24,2024-09-21,1749,Terra,MODIS,71,6.1NRT,296.95,21.63,D
32.55398,-114.93372,338.62,1.29,1.13,2024-09-21,2123,Aqua,MODIS,83,6.1NRT,314.61,34.47,D
36.33994,-119.2149,323.17,1.91,1.35,2024-09-21,2123,Aqua,MODIS,67,6.1NRT,306.25,23.67,D
32.51274,-115.45835,326.86,1.37,1.16,2024-09-21,2123,Aqua,MODIS,59,6.1NRT,313.72,8.15,D
32.55424,-114.9403,326.68,1.29,1.13,2024-09-21,2123,Aqua,MODIS,55,6.1NRT,312.92,11.8,D
32.55662,-114.92709,332.38,1.28,1.12,2024-09-21,2123,Aqua,MODIS,74,6.1NRT,315.01,21.82,D
38.96628,-122.04243,319.01,2.45,1.51,2024-09-21,2125,Aqua,MODIS,69,6.1NRT,304.64,32.3,D
39.31328,-121.64954,342.28,1.21,1.09,2024-09-22,1826,Terra,MODIS,91,6.1NRT,303.42,53.96,D
39.30376,-121.65228,320.9,1.21,1.09,2024-09-22,1826,Terra,MODIS,74,6.1NRT,302.87,16.18,D
39.31351,-121.65387,328.62,1.04,1.02,2024-09-22,2203,Aqua,MODIS,79,6.1NRT,311.12,18.19,D
38.21292,-121.97593,328.96,1.06,1.03,2024-09-23,0529,Terra,MODIS,100,6.1NRT,291.28,31.41,N
32.60202,-114.81802,308.86,2.22,1.44,2024-09-23,0529,Terra,MODIS,76,6.1NRT,293.55,27.43,N
32.50232,-116.30987,301.6,1.56,1.23,2024-09-23,1004,Aqua,MODIS,43,6.1NRT,286.56,13,N
32.59562,-114.80399,341.11,1.11,1.05,2024-09-23,1732,Terra,MODIS,86,6.1NRT,313.81,33.54,D
39.38994,-122.08982,318.72,4.44,1.94,2024-09-23,2104,Aqua,MODIS,60,6.1NRT,302.12,78.16,D
39.4055,-122.04661,318.99,4.41,1.93,2024-09-23,2104,Aqua,MODIS,61,6.1NRT,302.15,80.08,D
39.39248,-122.09402,316.96,4.44,1.94,2024-09-23,2104,Aqua,MODIS,51,6.1NRT,302.02,63.85,D
39.40273,-122.04226,318.02,4.41,1.93,2024-09-23,2104,Aqua,MODIS,58,6.1NRT,302.3,72.2,D
39.31023,-121.65359,335.54,1.02,1.01,2024-09-24,1809,Terra,MODIS,86,6.1NRT,305.87,29.65,D
